business_id,compliment_count,date,text,user_id
-yApKLEFAvvNyifvpNKWCA,0,2014,No place to sit!,0FyAD8YM5fi5VwOdnUAZDA
egpDg61SdYbKWvCpPM7Nbg,0,2011,Ono Hana Road!!,tT6YYbqey1K27B3iKEemJg
1Vn_lex3LGGwuTo-xeJnww,0,2013,Love this clean huge location! Lots of friendly employees here!,QRcMZ8pJJBBZaKubHOoMDQ
nlsibvBeSc8vfus2KuQatA,0,2016,The ice cream here is some of the best I have ever had.  It is so good.  As good as the ice cream is - the service sucks.  Slow and not enough people working.  Crew takes one order at a time.  The time it takes makes me not go as often.,h9DzPakdwfbo-tg0wzVWSQ
s7fROnWWGUzxCQ29JZQsZQ,0,2017,"really nice people work there, cool concept for making ice cream- and it was good!",0DPAQbjii8JYI8Hz1DFweQ
sxNMGQwUuaDsviR4BtuX0g,0,2017,"They said it was good, just not the best.  They prefer cold stone.",GftgC-gg-XSEXmvLuL1PXw
I_a74zmgR-X03LsKISWPcg,0,2013,The taro flavor was great! Would go well with any topping!,Two0q4Tx9m9TfYbAsneGfA
VHZPbCbIPHEkKOotdCTiow,0,2014,Upon Kayden's Request...haha,6I4fXdYdnw0SmV7wtYdf7g
OPiPeoJiv92rENwbq76orA,0,2011,Mmmm strawberry limemaid,bwyDqjSZib7L8IhnCxIvyw
FIsikYUtIBJ0BKT_Ig-GhQ,0,2014,Cherry limeade!!!!,iOhD8xrXFO18VsttgvnXUA
L-_-9JNAb6UDyq7waykX2A,0,2017,Very good sushi,2PDJ1ZZM6zXWQPw1BoxrzA
PtJ02ZaHGB7yQxMHI7hDMw,0,2017,Parking is super limited on the lot,dUl6xRO6uxbSJDl4JCei0g
loeW2G8tSIp1cLD3zB1NoQ,0,2015,Busy at night go earlier,ncNdDf8sa0PoaJahljh2Dg
yWUBX9Pe6pzh1PjVj04UmQ,0,2017,Great burgers and great service!,dS7xJJcqRk6yalXcLSdAkw
KuyB4pILxj4pKHvbY6CrJg,0,2017,Pistachio frappe is really good! Taste like a melted pistachio ice cream. My hubby enjoyed the toffee frappe,O8eDScRAg6ae0l9Bc24uMA
huOCKRwDvNqGX3KSzYawbw,0,2015,Yummy for the tummy,3mZFkwfa6XV0BBazRTva9w
mPfdYJj4d5KBPINDkaZY-Q,0,2013,Very friendly staff!,URyoZc57kRgR_WZxz6DSdg
nlsibvBeSc8vfus2KuQatA,0,2017,Long lines on $2 tuesdays but they get through the line quick! I normally wait 2-3 mins only.,_zIU-ddU6IuCcp-YQ5u3mQ
WQyGqfFKd-baBTVfZWzeTw,0,2016,Not bad. Good prices. Convenient  entrance/exit to the freeway.,YJGmX8_5qbWfQyXhvDXCgw
mPfdYJj4d5KBPINDkaZY-Q,0,2011,Vietnamese coffee ice cream in pretzel cone. Sweet and salty at the same time.,5dKknvq65x-SaluuJjT0Kw
VHZPbCbIPHEkKOotdCTiow,0,2014,Black sesame is really good!,8K-GdEg3NZ8LS-OiDh3L4Q
0FbFqMBLRGRRdZlGJeXjug,0,2015,Ask for a loyalty stamp card!,iP_8QpoRsKwTnnB0YeSyqQ
8eSmXnZG0N1GRsqiFeU9uA,0,2011,Froyo time before the movies!,6HzHEcfNu6usQnNT_G218g
sxNMGQwUuaDsviR4BtuX0g,0,2016,New way of ice cream dessert.  So fresh and so taste!  They have many flavors!,sRkw-jnA7u6UWnaJDeXmug
4JHGVuanHAu5n8DxvVcuVw,0,2016,They have a two scoop of ice cream minimum here. She did let me taste test four different flavors. It was very rich but dang pricy. Like 7.03! What happens in Vegas is staying here fasho!,pjxgZ_tjfP4xibXL3jofPg
dg5cg298SXZVMo4ZEwSUtg,0,2013,Come in to help the PCH fundraiser buy chef special delights.,imXPW9b7sg2VHvW61PQYiQ
bRR4gsjHv0F_RnRGjQBqlg,0,2012,Trying it out..ice kinda sweet & custard has a funny texture,afPCWrV8oLpfFYs5hPZWtg
VHZPbCbIPHEkKOotdCTiow,0,2013,Bummed they don't carry the child size anymore. The regular is too big. Guess I'll just have to waste half of it.,ScYRd9eeu7lLdT-ouEHH5g
mPfdYJj4d5KBPINDkaZY-Q,0,2014,Amazing! !!! Every dessert was mind blowing and the staff was great!,AMXZ8UpU8q2WjJJf7ybFfQ
1r9xmPVZqsiTNQr_FAcs8w,0,2016,So happy to have this place back!,eX8et8febGLISFNGPnDFcA
mPfdYJj4d5KBPINDkaZY-Q,0,2016,Super cool staff and their desserts are amazing !!,FU6oYUPzNJrUoqg1Nbr35w
XQETjKH84gxDrAiz2lH7Wg,0,2017,The prepackaged cookies are 3 for $8,ZERpGXwdvHjWApWRcVofSQ
owtAH-xAVf_hS2rFNGAXsQ,0,2016,Love everything I've tried so far!,q9KE1Vk8B2jb8KCFS0OzWQ
YXohNvMTCmGhFMSQsDZq1g,0,2014,They have ice cream here. I wish they did in arizona,NTeMyq3IRsJG3179m5AmGA
DxzAGrpddzgGmdtNBHgi8g,0,2012,"With the abundance if yogurt places, there is nothing like a good old fashioned sundae.",yR7J26Q_QwrPcyI9bBjiTQ
RThuRlhMdowhtY8vITEIzQ,0,2017,Still awesome.  More awesome now that they have a bar and the prices are great,yXMcfH0qS2yhKINCRNI4nw
KuyB4pILxj4pKHvbY6CrJg,0,2013,Try the chocolate-coconut tea. I was skeptical about the flavor but it was sooo good.,46-qsKjqR4vptCIYrHH1yw
Wq9yflrKX79xKiY__BvCoQ,0,2016,"Don't get me wrong, this is a great establishment for filipino treats galore on the go! But if you have extra time to spare and dont mind walking a few feet more....you can go in towars sea food city grocery frozen section and save money and get a tub of magnolia ice cream! Just sayen...but if you want ut fresh and right now...i'll understand",Crw_HwpDWPXtzzxVclt_Lw
WQyGqfFKd-baBTVfZWzeTw,0,2011,Hellokitty at yogurtland!,r8nbce6ZEyBQiKhdun_d0A
6T39H2dGUnrM91WqvR0VcQ,0,2017,Perfect for the spring time,crXCXgm63hUbpg8mOZpvbA
8eSmXnZG0N1GRsqiFeU9uA,0,2011,Perfect for this hot summer day!,Q2SqwNL1m9Wt7mlOh5NR_Q
cUGFEQOu3_VsOpbvHGx8ZQ,0,2015,Delicious honey lavender and almond crunch ice cream. I will definitely be back.,W6w0fD2nYHJFX8rptvzNVA
4iSVxQKK1G3V-LBffQxaKg,0,2017,Love it!! Strawberry fields is our favorite!!,t3n7K_QbKNw9BCTk91GlwQ
egpDg61SdYbKWvCpPM7Nbg,0,2011,ono hana road!!,tT6YYbqey1K27B3iKEemJg
lsXRQ6DxyrbMFhl8croN8Q,0,2014,My daughter is crazy for Yuki!  Love this place!,eIAtHYAkKWLi6YKyYdjCTw
poX-2lODvtmkR6pve8FXFA,0,2012,It's butter brickle today!  Yummy!,9Ms5wpxVloadWFvDbb77kg
XPIUUhZyClvXW4-rT3tRMQ,0,2014,"Don't underestimate the sizes! I would say even the ""baby-sized"" has a lot of shaved ice.",nbLYmUvi9uYIZy64TvcRyw
5VXxZIMgoKRWbNa6x9kMfw,0,2016,"Incredibly long line tonight. I waited 20 minutes to order and another 10 for my milkshake. C'mon, Sweet Moses!",LlIZmwJLnw7PMDktDiy6sw
KuyB4pILxj4pKHvbY6CrJg,0,2013,"Gets crowded in late evenings. If you stay here a while, bang for buck is tea. Free refills helped plenty to make up for expensive food",fGRzUxh3oDdLbhkr1Lr8Cw
oyh1CYVHDiAyDtF-ug8y3w,0,2015,"After reading the owners argumentative, and insulting responses, we won't be trying this business out. If she wants advice on how to properly respond to a negative yelp review please reach out to me, I could give you a great lesson.",4zsM2zvtwF9zAACLPwqqGA
8eSmXnZG0N1GRsqiFeU9uA,0,2010,There's always a long line so be ready to fight your way to some yogurt!,7SUXr3dr1hnclTNoph-QjA
XPIUUhZyClvXW4-rT3tRMQ,0,2014,COME TRy this place NOW!,ddPFBOsvFjaOVRj8sTZQmA
KuyB4pILxj4pKHvbY6CrJg,0,2015,"Pistachio latte is not a coffee drink -- more like a steamer (milk, foamed milk, syrup).",Lo0GIJ5H9p3vwUTIcraNwA
RThuRlhMdowhtY8vITEIzQ,0,2017,Hands down the best pizza in Pittsburgh.  Period.,mSGyyeHy1xlynqI0VVYyHg
OQUJBH55AH8rm-eR7X-CrQ,0,2016,The peach and mango flavor is the best!,j0TPAWLQdJb4_tzJcpJ21A
jTlcLfsSDGnHcbjL1aD9Zw,0,2014,Food is delicious and halal!,QcoYP_tA8Y3JvWQRKuXf3g
suLXZUWsh53kzoTVnO4gng,0,2012,Cold diet soda hot day chill down,PUUCBNCIdCJDKtk6iaiQpQ
K8M3OeFCcAnxuxtTc0BQrQ,0,2010,Dessert time! Anthony has a major sweet tooth! :),rErZCGq4SS95wfutUDNUdg
3lRXNifVJDgqylwaQEHvGw,0,2012,"Believe it or not, this was not my idea.  I'm vulnerable & so I said ok. Eh!",Auc7aP6jOox1B6AGhCbm9w
YXohNvMTCmGhFMSQsDZq1g,0,2014,Cinnamon sugar cupcake in ten seconds.. no out of network fees ;-),P35whJ9z0__HUjfSrRmIww
mZZpoSSg9-PteV7EV-Keqg,0,2017,Mangonada,yIwZjbMGqWTpwhkaqagdGw
vn5Ebwy-IdtJ6PQE6y7vaA,0,2011,Filipino food like mama makes!,H_ZZdVyc1uTFO00qk360Vw
DB1fdI2UGujYViApLsFLBg,0,2013,The peanut butter smoothie is hands down the best. And everyone knows it is so much better than mango tango,PLp5jLY6P17QB4Iy8U5wgA
1r9xmPVZqsiTNQr_FAcs8w,0,2016,Cute place. Yummy ice-cream. Love Love Love!!! Plus they stay open late!!!,UCN_wQs7wDoOiT-jF4jJtA
q0fX5CAXSURUOM_YDjHP3Q,0,2016,Great great great,vYa9pG19NkKFd2PudvaykA
-yApKLEFAvvNyifvpNKWCA,0,2010,Everything,N8exo2MQZ0N4NQuyeQj1NQ
aZLggARpUrEpdalQqPUI0Q,0,2014,Loved it !,Nym1l6I0gMFrr9WCAcMO0w
lsXRQ6DxyrbMFhl8croN8Q,0,2014,"Shaved snow is good, but the ice cream filled donut is worth the trip!",1Rh8WHEg747SXEqNASwNXQ
zOL260xaXDYZZPBItzALxQ,0,2012,"A very quaint establishment. They serve Thrifty brand ice cream. It's good, but not the best. However, they have a full service, with a plethora of syrup varieties, bar specializing in sundry ice cream, shake, and soda dishes. I actually felt I was back in the teens of the previous century.",UUFlYsoKWKSvBtUWUAg3Jg
egpDg61SdYbKWvCpPM7Nbg,0,2011,Best ice cream ever!!! Yummy!!!,tT6YYbqey1K27B3iKEemJg
F3oDNZGUJBIHHy4wQ5jRGw,0,2010,Used to LOVE this place until I saw the kids coming in and out of the little bathroom without washing their hands,ro8742KCi6hzpjjiM_25rw
huOCKRwDvNqGX3KSzYawbw,0,2014,Great Gelato!,C0s7FssA4GzD6w8L56cxdA
WQyGqfFKd-baBTVfZWzeTw,0,2014,Sign up for their Reel Rewards and earn free yogurt! Be prepared to have problems paying with it tho.,Bh6e3oeMTM3oGs1h4PWlhw
lqtybK6_GjSqhK8U55Mc7w,0,2013,Best Thai I've had in the Mid-west.,X8zKxLeRAgo7sY3UWp3e1g
cNx3qzQ55JXpjZEt4lc7Tg,0,2017,"Great, fast service, friendly staff would go again.",a2RRj_aA8DlU4KtNJ3VG9g
Hp8k_RpSIWSeJguyaQpfIw,0,2017,just get a head up that it is closed between 06/12-06/15,xmy1y1htU7UfPy_T5AgrEw
I_a74zmgR-X03LsKISWPcg,0,2015,Yummy! I will come back for more,iXeCCLX3bal_CFsRVsE-OA
SsN-SaGGkJn2Qm-jSDQ4aQ,0,2012,Veal Piccata,jWoZu7TvZ6C4Vpy8tgbQEA
dA9VCSq5g8iD1SSkRKOHaw,0,2011,Coffee italian ice with custard tastes just like a frappucino!,etJXHbM-XrQY0J6MPrYESg
LgbPSXm9h31Da-qJOF12ZQ,0,2017,Super sweet staff! The boba is extremely good! Highly recommend.,lLrnpd_Sbb-pSKFtV77ufA
dYDuaXVyIXMXlmeMYf2ktw,0,2012,"Omg.. I'm trying this tonite!!  I liked how the cookies are soft, and the fact that it came in a bowl.  My cookie sandwich was $2.70 and that was with a $.50 off for checking in.  the staff waa really nice and welcoming.  They have been only open for 2 weeks.  I'm sure I'll be back again.",Fr1AHwaEhj1zryGBR49Z5Q
dYDuaXVyIXMXlmeMYf2ktw,0,2012,So good. Great to finally find a ice cream sandwich spot,UARovS6xW9n2jRGkx4Usog
8eSmXnZG0N1GRsqiFeU9uA,0,2015,Try the strawberry short cake Ice cream bar flavor. It's available until July 11th I think.,QERsDfaKExNPEdvQQWAtbA
U9_8pqsGTMyuliV4b4cvgQ,0,2012,Pralines n cream!,iYSAOmjHvsz01yXW612Gaw
1Vn_lex3LGGwuTo-xeJnww,0,2011,"Ask for the sample cups, no need for a purchase.",gESYd9f7ZqERmL1rFxYFsQ
2WiMyg8-DoXQ8_R5qFc2iQ,0,2018,Very helpful and quick. I will be coming back,d6A8O1HbjJ0QfOequw1VTA
QlIW78umKyE5d0BLpPh1-w,0,2017,"They no longer honor deal from Stealz app. If anyone has experienced otherwise, please correct me.",n8botb5NH8k3hAakNro2fA
bc3qgRXb8mln0CGgUCTdug,0,2016,Poor ice cream at best. Tasted the mango and really had no idea what I was tasting. Sorry waffle cones too.,SkVI-dN5udPnayxvt6qgHA
-95mbLJsa0CxXhpaNL4LvA,0,2015,Try the lychee tea w black tea!,s1S5Z30mZPwN7-gFGgDa5A
j7LCI60GYN1KxXRiy_LMkA,0,2015,Bring on the diarrhea!!!!,zC_CmoGUzYIFmD_SU5lDaA
UkFMV7WGFfE_u8zyUkkuqg,0,2013,Best ice cream!,3vVDM_tCXDfaPYYG3GqcUQ
I_a74zmgR-X03LsKISWPcg,0,2013,"It's was good. 
BUT Overpriced for what you actually get.",HsXE_ex6PvNGvqAXBvIUoQ
vn5Ebwy-IdtJ6PQE6y7vaA,0,2012,One word. Sisig.,5dKknvq65x-SaluuJjT0Kw
L-_-9JNAb6UDyq7waykX2A,0,2016,This place was delicious!!! I wish there one in Chandler.. I would go more often!!,sHxEKTQob7LmsVkATIb4Lg
OPiPeoJiv92rENwbq76orA,0,2015,You know they saw the bread was burnt when they made the sandwich smh,18AjAXsR5IaERUdxsyDo7A
XPIUUhZyClvXW4-rT3tRMQ,0,2015,This store smelled like sewer today. It was disgusting!,OPugRzYgAtB08EcOOmDZug
egpDg61SdYbKWvCpPM7Nbg,0,2011,Eating my fav Hana Road!!!,tT6YYbqey1K27B3iKEemJg
hoGI9US9FN-PJpMX66reMQ,0,2014,Bring your own napkins.,uYhjuHvdv6phHWfC6PKXCQ
kwMJ4KfhEcrk9jiMe-S6wQ,0,2016,Prosciutto pizza was pretty good. A waitress was kind!,zbFR77eAW5zdzPAKG1HsMg
NbrXg59fYR3MoeXdeAIQIQ,0,2013,Enjoying the awesome weather and a limeade on the patio at Pike's Soda Shop.,l6lE9uJVlMwPQGNBcaOm0w
uFCEU_OtDoF2_7NZ8jYBEw,0,2017,I love the matcha green tea!!,HZ_FLbM1wM20xHr5sQvcdQ
egpDg61SdYbKWvCpPM7Nbg,0,2016,"Kauai Pie, Waffle cone- only 4.25!! 
Huge scoop, very cheap!!",1cW_ZPWHNS0IJsxMblwIjw
mPfdYJj4d5KBPINDkaZY-Q,0,2012,My favorite butter store in the valley. They let you churn your own!,j6JxHhKnmfY8-20O34ABCg
loeW2G8tSIp1cLD3zB1NoQ,0,2015,Try lavender and vanilla milk tea blended it's so good.,ncNdDf8sa0PoaJahljh2Dg
8eSmXnZG0N1GRsqiFeU9uA,0,2012,With the kids:),EKtmfxzdTIUo04O2M-_R1w
vn5Ebwy-IdtJ6PQE6y7vaA,0,2016,Amazing Filipino food. Sisig is so damn good. Everything is good!,8VhmUs0tvdEwPZfrnxzh4g
F3oDNZGUJBIHHy4wQ5jRGw,0,2012,Ice cream for the kiddos. Yum!,MS0SgxBDlZ3NAMmQ8nDw7Q
ZK4LvZ2n3uD5kR6tp6hsZQ,0,2018,Ask about the secret menu ;),9LUjipZxdqAVkGR5jg1AWQ
5VXxZIMgoKRWbNa6x9kMfw,0,2017,It gets really busy on summer nights,qseEQU3YNR_1-g-Cz0fLlQ
bSja2oCB8VunhYpHaMj9cw,0,2012,Great ice cream and escamocha!,ZMlACEfZcI-VWkbYuEPZyA
xDAjrXQ54-cLj0zYMkT03A,0,2014,"The frozen dessert in the Camelback area just got crowded. Between Gelato Spot, Snoh Shavery, Sweet Republic, Twirl, Churn, Yogurtology and this new spot - it's the survival of the fittest.",5dKknvq65x-SaluuJjT0Kw
Oov46oqwdu6ljHokq1xjfg,0,2010,No sugar added pecan praline and vanilla,2bGFRUV6U06p3GxpzuHaUQ
rzByiKaj-bLeLz-zKNBQdg,0,2013,Excellent people here!!!,IwAzZe3iN9ZBMxW7lKM3Yw
MJXL27XNMm15NQ-MGP8jhw,0,2017,closed,Q2-im5upjK94fStRT2HA_g
2THWm-2RT0MtkH-BKN6-FQ,0,2012,This is the only HAPPY HOUR I can afford,mE9GDXYsgn5TpE4m_etG2Q
-95mbLJsa0CxXhpaNL4LvA,0,2015,"Boba is the same where we go, not much to say but the bubba is good ! Enjoy",dhVxOfKeUZDsi6S5IUb3CQ
VHZPbCbIPHEkKOotdCTiow,0,2013,The best green tea shave Ice EVER!!!!http://oracletalk.com/10-foods-sold-u-s-banned-elsewhere/,yxOZLNW1uCMoql3S-1snyA
_lpqjZAseSvoDxPN-_JnzQ,0,2013,Vegan options.  Holla!,Vmo0Tr249PGwYwGZ8Y-d7w
On8O41uCKj1GfF1Bt4S2Lg,0,2011,Woo-hoo!!,GuoatIUW_JB_mOZx0wz5UQ
KuyB4pILxj4pKHvbY6CrJg,0,2014,Amazing food. Try the cookie Monsta !,GAtVraSEmKdbzYAVQO2ziA
LdSIXJeWpK5u8tq-nKxQ1w,0,2014,Yummy toppings,ncNdDf8sa0PoaJahljh2Dg
xOXtEl_kWIOYiYGL_y6-sQ,0,2011,Yogurt isn't even that good and it's twice as much as what I usually pay :(,5VunSJ-fOn_f95wtwPagzg
XPIUUhZyClvXW4-rT3tRMQ,0,2017,Get sprinkles on your snowcones they are amazing!!!!,ddPFBOsvFjaOVRj8sTZQmA
YXohNvMTCmGhFMSQsDZq1g,0,2014,The chocolate marshmallow is my fave!,FT6XkKGVkyIcLcsYGHED6g
RixnVQV24bc3p92mSntaVA,0,2017,"Variety, quantity, but so not quality ice cream.  Kids will eat it.",hjou4Tcftqgd2peMPECmeA
8eSmXnZG0N1GRsqiFeU9uA,0,2012,Chillin at TS with the kids.,EKtmfxzdTIUo04O2M-_R1w
VHZPbCbIPHEkKOotdCTiow,0,2013,I'm officially an addict,5jdLXUQv8CxH2-vfopfk3A
YWwYOCbXkIxEohzURIuMhw,0,2013,Do not get the Curro Caramel Crave... the over Cook the churros and it tastes like cardboard.,b7PywBCR-doySVr70P8kqw
bRR4gsjHv0F_RnRGjQBqlg,0,2013,Italian ice with custard on top?? Fabulous idea!! Excellent friendly place,U1TFTNuzmXLUjnTv3mvuOw
I_a74zmgR-X03LsKISWPcg,0,2014,Couch with a coffee table full of board games and some books,WKpADdu_0YjbD7Kmd2aEQA
-yApKLEFAvvNyifvpNKWCA,0,2017,Hair in my ice cream. Disgusting.,AHj52tHCQHdnDqczD7nxBA
10jP6njt3elD90gaHF1FBQ,0,2013,Fun date night stop. Friendly staff,0U5URFTHSSI940ymwMqkpg
I_a74zmgR-X03LsKISWPcg,0,2014,"Taro was very good, not too sweet and recommended! Thai Tea was just alright",o_R4-PwM9_6tQ53J6VrXyA
YXohNvMTCmGhFMSQsDZq1g,0,2014,Addicted to their Cap'n Crunch ice cream!,QBr1a2hZVovAJSPLFbibvw
1JmSxEQZQn1AitoNHxvHBQ,0,2013,Go here and not to the Tempe location. You can actually turn the blizzards' upside down at this spot and get served quickly with a smile!,aIuXl7I8qNBo_8f-MZKu5w
nlsibvBeSc8vfus2KuQatA,0,2015,The best thing to ever come from Ohio! Homemade ice cream!,7aJP9BHWeN1VxdUHDyUAkQ
cnXyideAGnrIjKjLjOZcHA,0,2017,Very clean and very nice workers food is yummy too,Ru8ZyxJxyFB-8TR57siY-w
jOSB_Sc4B3IsI5-MJluBsg,0,2015,Love the fun colors of this place.  Yogurt selection is yummy and lots of topping selections!!,ZNyBZJ52h5ERtKO4J1-yLQ
8VjuH2GhJXauUigEEX9Q7Q,0,2017,Such great food!!  Wow big portions- great prices - friendly service -delicious!!,DpxUWJkB0462Wfk1oMaOPQ
OPiPeoJiv92rENwbq76orA,0,2010,love the slush!,pszogmv_2qFVAiyyCQFGLA
1Vn_lex3LGGwuTo-xeJnww,0,2012,"Love plain tart and boba, baby!!",pL3nguprlJuV-JFSZ0MU0w
VHZPbCbIPHEkKOotdCTiow,0,2014,Monster = 2 stamps,JgPWYqg6FbjsTRH5OggfEQ
mPfdYJj4d5KBPINDkaZY-Q,0,2015,I'm so sad that the kitchen sink sundae was ridiculously salty. We couldn't even half of it. Really wanted to like this place.,0z5szXDQDMHHfyq7kuhtWw
iAD5r5vNOzc1AP6UA5yFiQ,0,2014,Love the lamb pizza - it's the perfect size for lunch and a great price. The gelato is amazing too! They have tons of choices,etyGh4GyR-lzPuvjlHDkIw
mPfdYJj4d5KBPINDkaZY-Q,0,2014,"Great little spot! Is attached to the Windsor restaurant, which has vallet parking towards the back. The combination of the makes for an excellent date night!!",P0qMTK34-VcvbYvrlUsoNw
rVi34tu0bITsoxMMT9QhUw,0,2015,"Madison is rude and this place looks unclean and like a hot mess!! Don't waste your time. I walked in here and thought to myself what is going on in here... Looked on yelp and sure enough, this place is poorly run and staff are less than excited to be here. You've been warned!",V9o57LjR2CXPet2mZ759ng
_6UaHEnDDbUla3Pa3VVu3Q,0,2016,Delicious ice cream and lovely people here!,-rDddCUrjlWRq48-zObjwQ
CNRXPwmj5EvSNdXnOXcpJg,0,2011,They also have Thrifty ice cream,2GsB-rz5EvsgI0PodGg5zQ
Te8ubqIn8aH2uplVhvMntw,0,2011,Nice~,ge_yqJd241NMPuyOS_J_LA
fxw_kCJJDSQDtY7QJ66Fog,0,2016,Now owned by Webber's!,LVChK4kvG_mdRdEsk34PkA
bRR4gsjHv0F_RnRGjQBqlg,0,2015,Best custard in town! It's that simple,nTGx5EHS6TzgmVH4IbxqPw
8eSmXnZG0N1GRsqiFeU9uA,0,2013,Nice clean and Cool atmosphere!,QRcMZ8pJJBBZaKubHOoMDQ
RixnVQV24bc3p92mSntaVA,0,2016,Super friendly and really helpful! defiantly coming back,klDvK8IdWynVvVQe5ianiA
Lf5qFOWu5qg1zHYkZQgeNQ,0,2013,Best ice cream in town! Zanzibar and Zoreo are where it's at!,zBwwBeK_CwWMikwaZH1tjg
iX2c4IzH_L5F6FM5GD3SUQ,0,2015,"I can't even. 

The savory crepe. YUM!!",0Ry3vfXM2nlgNJMk19TF9A
On8O41uCKj1GfF1Bt4S2Lg,0,2012,First timer!,Vdl-D6JWBt1kqmvwvfVXcQ
egpDg61SdYbKWvCpPM7Nbg,0,2011,ono hana road!!,tT6YYbqey1K27B3iKEemJg
dYDuaXVyIXMXlmeMYf2ktw,0,2013,Gotta love throwback Thursdays just paid 3.50 for 2 ice cream sandwiches!,xaBLkvnxhRJl39ykKw8vfw
1GGLx6k4SgM-MykB5TTiJg,0,2013,Chilli cheese fries good- need salt tho,M1UrTf3PH-st3Q6u8VovTQ
RA1Jchnz3uQDg4YVHckKXQ,0,2011,"Nice cafe, friendly staff.",eAUD0uF88iAN1ooCn2DIBw
TBnB4iIU0pVKkAzN4T8xNg,0,2016,Me gusta mucho los esquites de este lugar deven probarlos they are bomb!,1TVFYOGSPnjIuh6iZNQmZQ
DxzAGrpddzgGmdtNBHgi8g,0,2011,31 cent a scoop frm 5-10pm! :-9,9HeDzIP2Kg9WzxxPLa7M-w
2Q9Mgkc7iFHuKoD_z7kJkQ,0,2017,Best place to get raspados,yIwZjbMGqWTpwhkaqagdGw
yWUBX9Pe6pzh1PjVj04UmQ,0,2013,The fried pickles are delicious!,mWo-q1z-NtHWpmzHcaDcGQ
eC4JpckFnIVWWh8mMrTK-Q,0,2013,Sign up online for a free birthday italian ice. Not open year round.,_YtbR3DlDDoqk9Q2bqAurQ
8eSmXnZG0N1GRsqiFeU9uA,0,2010,Add mochi & blueberry,myql3o3x22_ygECb8gVo7A
I_a74zmgR-X03LsKISWPcg,0,2013,50% Groupon used. #winning,5dKknvq65x-SaluuJjT0Kw
s0HXXbiItSvVQBLvyckeRA,0,2018,Some of the rudest employees you'll ever meet,jLV6l-kVi4I8HFOeYmcLZA
RA1Jchnz3uQDg4YVHckKXQ,0,2013,Cookie time,ynYwC-GPVqVQpkqehc8XMA
xgzOg_sAhwLnL5LCuDkyrA,0,2011,Yum yum yum,8Bmk5zqGKhfr4-dhgq6TkA
V46DbgV5cTnYAwpBS70owQ,0,2011,One of the places I still really miss from growing up in Madison!,KVSXD2GXnytHcMHnGDQSjQ
2OJrznHaA4Gz_KYbQnAuzQ,0,2016,Good hangout spot - ice cold drinks for the Vegas heat!,7raI8WmsypLoIeIWRyswLg
ccd6w9w81PUBmtV1DFXgig,0,2011,BLT and tots for $2.99.,Nfu7BbEYFxP4Vf2feQ33ig
mPfdYJj4d5KBPINDkaZY-Q,0,2011,"Ice cream sandwich: high quality ice cream and cookies; truly, a mouthwatering experience!",UUFlYsoKWKSvBtUWUAg3Jg
MOi64A9mDpK9zUB8546L8Q,0,2015,This sonic lacks heart,VtlwoV1Vn6Ajt55Ft5HKsw
Q8b36PEPL61nxeQDcLBV7g,0,2014,"They have spumoni (chocolate, cherry, pistachio), blue moon, superman flavors. Also, they accept all cards, except American  Express.",nH7IVeL3tSMpvzgE8hm4aw
QlIW78umKyE5d0BLpPh1-w,0,2014,Such great service every time!,flz-ymsTSzM9ACOV2JyU8g
XPIUUhZyClvXW4-rT3tRMQ,0,2014,Free upgrade when you check in on Facebook and Twitter.,hqB_9l-Y1m5Nc10oupK7Zw
nwxF9EKLOCpkScMF2utHDw,0,2012,CLC Experience flash mob!!!!!,BLoVhGRdJCeqBKZ2o-ZTFQ
VHZPbCbIPHEkKOotdCTiow,0,2015,Great service and great snow,sM_oORsDKeFuPRHWlbK6nw
yWUBX9Pe6pzh1PjVj04UmQ,0,2013,Absolutely necessary to get the fried pickles! Best I've ever had..,6evd-FWWWgYUAOqG5HWyDA
KuyB4pILxj4pKHvbY6CrJg,0,2013,There's no drink sleeves but if you ask they'll put an extra cup on your drink.,gydXHK8vNytsaRLHZV7j4g
RqmORv3974ZDC6Zh4nSQwg,0,2016,"All the varieties are a flat $7, so you can get anything you want without worrying about an up-charge!",8ye6-7YYMsp0YizCLyrxcA
jY2RWYyP42EhEtmhfQrnPQ,0,2016,"HEAVEN on a spoon. 

A bit costly and timely but worth it.",q3K4zRkQe5gy9RAiFvX0KQ
u-3exVNGKE0iJ7nnxS3BbA,0,2018,They have really high quality tea& boba. I love this place,oOEWwHliyB4JfRqOVa0guQ
3saG51hM2M14G5f-QwhGhg,0,2016,Ice cream is sooo good!!! Highly recommend it,N13Uur0NFKj8TB3hlL9zDQ
vjm0zAgXHehrMmX1ivY6wg,0,2016,dont park here if youre walking anywhere that isnt dq youll be booted,smwIHD86OPQ476EdDS0qqA
iX2c4IzH_L5F6FM5GD3SUQ,0,2017,"Wonderful family place! Delicious food, light and healthy options.",T1F_rFrOHmJwCxVYzH1Bmg
yGXKMV1omio1I_3qNLdtAA,0,2018,Friendly style decent food open late,Fa3zLKgh01MUaVnmGdrR3g
RThuRlhMdowhtY8vITEIzQ,0,2017,Best pizza in the Burgh!!,9VPfeNviWbfwE3P22PPqpw
dYDuaXVyIXMXlmeMYf2ktw,0,2014,"They serve Thrifty brand ice cream which is still made in Orange County, California.",0FyAD8YM5fi5VwOdnUAZDA
